calle,num,latitud,longitud,idAcc,desconocidos,ilesos,leves,graves,muertos
CALLE DE AGUSTIN DE FOXA NUM,31,40.4672308,-3.6883699,2018/6366,0,2,1,0,0
CALLE DE AGUSTIN DE FOXA NUM,40,40.4672308,-3.6883699,2018/13064,0,2,1,0,0
CALLE DE AGUSTIN DE FOXA NUM,40,40.4672308,-3.6883699,2018/14713,0,1,1,0,0
CALLE DE AGUSTIN DE FOXA NUM,40,40.4672308,-3.6883699,2018/14920,0,3,1,0,0
CALLE DE AGUSTIN DE FOXA NUM,40,40.4672308,-3.6883699,2018/3032,0,1,1,0,0
CALLE DE AGUSTIN DE FOXA NUM,40,40.4672308,-3.6883699,2018/5287,0,2,1,0,0
CALLE DE AGUSTIN DE FOXA NUM,40,40.4672308,-3.6883699,2018/7887,0,3,1,0,0
CALLE DE AGUSTIN DE FOXA NUM,40,40.4672308,-3.6883699,2018/897,0,1,1,0,0
CALLE DE AGUSTIN DURAN - CALLE DE BEJAR,0,40.4361752,-3.673137099999999,2018/11481,0,3,1,0,0
CALLE DE AGUSTIN DURAN - CALLE DE BEJAR,0,40.4361752,-3.673137099999999,2018/8992,0,2,1,0,0
CALLE DE AGUSTIN GARCIA MALLA - CALLE DE SIERRA GORDA,0,40.3810973,-3.6163622,2018/120,0,2,1,0,0
CALLE DE AGUSTIN QUEROL NUM,4,40.4074444,-3.6830887,2018/15754,0,2,1,0,0
CALLE DE AGUSTIN VIÑAMATA - CALLE DE CATALINA SUAREZ,0,40.4009189,-3.6721196,2018/7264,0,0,0,1,0
CALLE DE AGUSTINA DE ARAGON - CALLE DE MONTESA,0,40.4315658,-3.6720468,2018/3819,0,1,1,0,0
CALLE DE AINSA - CALLE DE JULIA GARCIA BOUTAN,0,40.4296825,-3.6101714,2018/2242,0,2,1,0,0
CALLE DE AJOFRIN - CALLE DE LA CARPINTERIA,0,40.424247,-3.62446,2018/3381,0,1,1,0,0
CALLE DE ALADIERNA - CALLE DE ESCANDON,0,40.3453858,-3.7110128,2018/3701,0,1,2,0,0
CALLE DE ALAR DEL REY - CALLE DE ALHAURIN,0,40.47445039999999,-3.584452599999999,2018/15876,0,1,1,0,0
CALLE DE ALAR DEL REY - CALLE DEL TIMON,          ,40.473131,-3.5843238,2018/10350,0,5,0,1,0
CALLE DE ALBADALEJO - CALLE DE JULIAN CAMARILLO,0,40.4385739,-3.6173672,2018/2610,0,1,1,0,0
CALLE DE ALBAIDA NUM,6,40.42984,-3.61989,2018/5737,2,0,1,0,0
CALLE DE ALBALATE DEL ARZOBISPO - CALLE DE SANTA ALICIA,0,40.3874503,-3.6669099,2018/3036,0,1,1,0,0
CALLE DE ALBARES DE LA RIBERA - CALLE DE ALISEDA,0,40.3746257,-3.7395089,2018/12336,0,4,1,0,0
CALLE DE ALBARRACIN NUM,10,40.4379262,-3.6350607,2018/7382,0,3,1,0,0
CALLE DE ALBARRACIN NUM,18,40.4379262,-3.6350607,2018/10568,1,0,1,0,0
CALLE DE ALBASANZ - CALLE DE ALFONSO GOMEZ,0,40.4373552,-3.6278727,2018/2282,0,1,1,0,0
CALLE DE ALBASANZ - CALLE DE MIGUEL YUSTE,0,40.4383179,-3.6243048,2018/716,0,2,2,0,0
CALLE DE ALBASANZ - CALLE DE RUFINO GONZALEZ,0,40.4377262,-3.6264871,2018/4881,0,2,1,0,0
CALLE DE ALBASANZ - CALLE DE SAN ROMUALDO,0,40.4389516,-3.6219794,2018/1228,0,2,1,0,0
CALLE DE ALBASANZ - CALLE DE SAN ROMUALDO,0,40.4389516,-3.6219794,2018/16579,0,2,1,0,0
CALLE DE ALBASANZ - CALLE DE SAN ROMUALDO,0,40.4389516,-3.6219794,2018/1704,0,1,1,0,0
CALLE DE ALBASANZ - CALLE DE SAN ROMUALDO,0,40.4389516,-3.6219794,2018/5110,0,0,2,0,0
CALLE DE ALBASANZ - CALLE DE SAN ROMUALDO,0,40.4389516,-3.6219794,2018/5328,0,2,1,0,0
CALLE DE ALBASANZ - CALLE DE SAN SOTERO,0,40.4386155,-3.6232331,2018/12129,1,2,1,0,0
CALLE DE ALBASANZ - CALLE DE SANTA LEONOR,0,40.4374283,-3.627602,2018/14924,1,0,1,0,0
CALLE DE ALBASANZ NUM,57,40.4384765,-3.624159299999999,2018/2062,0,2,1,0,0
CALLE DE ALBASANZ NUM,71,40.4384765,-3.624159299999999,2018/1827,0,2,1,0,0
CALLE DE ALBELDA - CALLE DE TORRELAGUNA,0,40.4493018,-3.6576846,2018/15508,0,1,1,0,0
CALLE DE ALBENDIEGO - CALLE DE MARCELINA,0,40.4681074,-3.6964908,2018/8854,0,1,1,0,0
CALLE DE ALBERDI - CALLE DE PANDO,0,40.46872,-3.706857599999999,2018/933,0,3,1,0,0
CALLE DE ALBERDI - PASEO DE LA DIRECCION,0,40.4657872,-3.7080852,2018/6290,1,1,1,0,0
CALLE DE ALBERIQUE - CALLE DE SERRERIA,0,40.4274329,-3.6232459,2018/10322,1,1,2,0,0
CALLE DE ALBERTO AGUILERA - CALLE DE ANDRES MELLADO,0,40.4305266,-3.7146354,2018/11853,0,1,3,0,0
CALLE DE ALBERTO AGUILERA - CALLE DE ANDRES MELLADO,0,40.4305266,-3.7146354,2018/4694,0,1,2,0,0
CALLE DE ALBERTO AGUILERA - CALLE DE ANDRES MELLADO,0,40.4305266,-3.7146354,2018/9539,0,1,0,1,0
CALLE DE ALBERTO AGUILERA - CALLE DE BALTASAR GRACIAN,0,40.4300249,-3.7105184,2018/5439,0,2,1,0,0
CALLE DE ALBERTO AGUILERA - CALLE DE BALTASAR GRACIAN,0,40.4300249,-3.7105184,2018/7273,0,1,1,0,0
CALLE DE ALBERTO AGUILERA - CALLE DE BALTASAR GRACIAN,0,40.4300249,-3.7105184,2018/8391,0,2,0,1,0
CALLE DE ALBERTO AGUILERA - CALLE DE BLASCO DE GARAY,          ,40.4301704,-3.711924,2018/5148,0,3,2,0,0
CALLE DE ALBERTO AGUILERA - CALLE DE BLASCO DE GARAY,0,40.4301704,-3.711924,2018/10780,0,2,1,0,0
CALLE DE ALBERTO AGUILERA - CALLE DE BLASCO DE GARAY,0,40.4301704,-3.711924,2018/10784,0,1,1,0,0
CALLE DE ALBERTO AGUILERA - CALLE DE BLASCO DE GARAY,0,40.4301704,-3.711924,2018/12277,0,2,1,0,0
CALLE DE ALBERTO AGUILERA - CALLE DE BLASCO DE GARAY,0,40.4301704,-3.711924,2018/1619,0,1,1,0,0
CALLE DE ALBERTO AGUILERA - CALLE DE BLASCO DE GARAY,0,40.4301704,-3.711924,2018/2103,0,1,1,0,0
CALLE DE ALBERTO AGUILERA - CALLE DE BLASCO DE GARAY,0,40.4301704,-3.711924,2018/4256,0,1,1,0,0
CALLE DE ALBERTO AGUILERA - CALLE DE BLASCO DE GARAY,0,40.4301704,-3.711924,2018/6083,0,5,2,0,0
CALLE DE ALBERTO AGUILERA - CALLE DE BLASCO DE GARAY,0,40.4301704,-3.711924,2018/6735,0,1,1,0,0
CALLE DE ALBERTO AGUILERA - CALLE DE BLASCO DE GARAY,0,40.4301704,-3.711924,2018/6999,0,2,1,0,0
CALLE DE ALBERTO AGUILERA - CALLE DE BLASCO DE GARAY,0,40.4301704,-3.711924,2018/9118,0,4,1,0,0
CALLE DE ALBERTO AGUILERA - CALLE DE BLASCO DE GARAY,0,40.4301704,-3.711924,2018/9731,0,2,1,0,0
CALLE DE ALBERTO AGUILERA - CALLE DE LA PRINCESA,0,40.4306736,-3.7162679,2018/12020,0,1,1,0,0
CALLE DE ALBERTO AGUILERA - CALLE DE LA PRINCESA,0,40.4306736,-3.7162679,2018/3180,0,0,0,1,0
CALLE DE ALBERTO AGUILERA - CALLE DE SERRANO JOVER,0,40.4304426,-3.7138099,2018/12976,0,1,1,0,0
CALLE DE ALBERTO AGUILERA - CALLE DE SERRANO JOVER,0,40.4304426,-3.7138099,2018/7393,0,2,1,0,0
CALLE DE ALBERTO AGUILERA - CALLE DE SERRANO JOVER,0,40.4304426,-3.7138099,2018/7952,0,1,1,0,0
CALLE DE ALBERTO AGUILERA - CALLE DE SERRANO JOVER,0,40.4304426,-3.7138099,2018/8912,0,2,1,0,0
CALLE DE ALBERTO AGUILERA - CALLE DE VALLEHERMOSO,0,40.4298467,-3.7088505,2018/11436,0,3,0,1,0
CALLE DE ALBERTO AGUILERA - CALLE DE VALLEHERMOSO,0,40.4298467,-3.7088505,2018/1936,0,1,1,0,0
CALLE DE ALBERTO AGUILERA - CALLE DE VALLEHERMOSO,0,40.4298467,-3.7088505,2018/3872,0,2,2,0,0
CALLE DE ALBERTO AGUILERA - CALLE DEL ACUERDO,0,40.4297486,-3.707709,2018/6626,0,0,1,0,0
CALLE DE ALBERTO AGUILERA - CALLE DEL CONDE DUQUE,0,40.4298467,-3.7088505,2018/2899,0,1,1,0,0
CALLE DE ALBERTO AGUILERA - CALLE DEL CONDE DUQUE,0,40.4298467,-3.7088505,2018/4047,0,2,0,1,0
CALLE DE ALBERTO AGUILERA - GLORIETA DE RUIZ JIMENEZ,          ,40.429603,-3.7061693,2018/3855,0,2,1,0,0
CALLE DE ALBERTO AGUILERA - GLORIETA DE RUIZ JIMENEZ,0,40.429603,-3.7061693,2018/11520,0,1,1,0,0
CALLE DE ALBERTO AGUILERA - GLORIETA DE RUIZ JIMENEZ,0,40.429603,-3.7061693,2018/1702,0,2,1,0,0
CALLE DE ALBERTO AGUILERA - GLORIETA DE RUIZ JIMENEZ,0,40.429603,-3.7061693,2018/2776,0,2,2,0,0
CALLE DE ALBERTO AGUILERA - GLORIETA DE RUIZ JIMENEZ,0,40.429603,-3.7061693,2018/3477,1,1,1,0,0
CALLE DE ALBERTO AGUILERA - GLORIETA DE RUIZ JIMENEZ,0,40.429603,-3.7061693,2018/447,0,2,1,0,0
CALLE DE ALBERTO AGUILERA - GLORIETA DE RUIZ JIMENEZ,0,40.429603,-3.7061693,2018/5369,0,2,1,0,0
CALLE DE ALBERTO AGUILERA - GLORIETA DE RUIZ JIMENEZ,0,40.429603,-3.7061693,2018/5743,0,3,1,0,0
CALLE DE ALBERTO AGUILERA - GLORIETA DE RUIZ JIMENEZ,0,40.429603,-3.7061693,2018/8829,0,2,0,1,0
CALLE DE ALBERTO AGUILERA - GLORIETA DE RUIZ JIMENEZ,0,40.429603,-3.7061693,2018/9008,0,1,1,0,0
CALLE DE ALBERTO AGUILERA - GLORIETA DE RUIZ JIMENEZ,0,40.429603,-3.7061693,2019/159,0,2,1,0,0
CALLE DE ALBERTO AGUILERA NUM,1,40.4295568,-3.7068561,2018/7548,0,0,1,0,0
CALLE DE ALBERTO AGUILERA NUM,14,40.4295568,-3.7068561,2018/6150,0,1,2,0,0
CALLE DE ALBERTO AGUILERA NUM,19,40.4295568,-3.7068561,2018/14359,0,1,0,1,0
CALLE DE ALBERTO AGUILERA NUM,21,40.4295568,-3.7068561,2018/11524,0,1,1,0,0
CALLE DE ALBERTO AGUILERA NUM,21,40.4295568,-3.7068561,2018/15550,0,1,1,0,0
CALLE DE ALBERTO AGUILERA NUM,23,40.4295568,-3.7068561,2018/12861,1,0,2,0,0
CALLE DE ALBERTO AGUILERA NUM,23,40.4295568,-3.7068561,2018/15335,0,0,1,0,0
CALLE DE ALBERTO AGUILERA NUM,23,40.4295568,-3.7068561,2018/6244,0,0,1,0,0
CALLE DE ALBERTO AGUILERA NUM,23,40.4295568,-3.7068561,2018/9086,0,0,1,0,0
CALLE DE ALBERTO AGUILERA NUM,23,40.4295568,-3.7068561,2018/919,0,0,0,1,0
CALLE DE ALBERTO AGUILERA NUM,35,40.4295568,-3.7068561,2018/5659,0,3,1,0,0
CALLE DE ALBERTO AGUILERA NUM,48,40.4295568,-3.7068561,2018/5609,0,1,1,0,0
CALLE DE ALBERTO AGUILERA NUM,5,40.4295568,-3.7068561,2018/2679,0,5,1,0,0
CALLE DE ALBERTO AGUILERA NUM,70,40.4295568,-3.7068561,2018/1965,0,2,1,0,0
CALLE DE ALBERTO AGUILERA NUM,8,40.4295568,-3.7068561,2018/15160,0,0,2,0,0
CALLE DE ALBERTO AGUILERA NUM,8,40.4295568,-3.7068561,2018/4057,0,0,0,1,0
CALLE DE ALBERTO AGUILERA NUM,8,40.4295568,-3.7068561,2018/5247,0,0,1,0,0
CALLE DE ALBERTO AGUILERA NUM,9,40.4295568,-3.7068561,2018/5097,0,1,1,0,0
CALLE DE ALBERTO BOSCH - CALLE DE ALFONSO XII,0,40.4133892,-3.6887761,2018/9384,0,3,1,0,0
CALLE DE ALBERTO BOSCH - CALLE DE ALFONSO XIII,0,40.4133892,-3.6887761,2018/2753,0,2,0,1,0
CALLE DE ALBERTO PALACIOS - CALLE DE DOMINGO PARRAGA,0,40.3420039,-3.7122606,2018/7377,0,1,1,0,0
CALLE DE ALBURQUERQUE - CALLE DEL CARDENAL CISNEROS,0,40.4310801,-3.7019403,2018/9755,0,1,1,0,0
CALLE DE ALBURQUERQUE NUM,8,40.4310223,-3.7017959,2018/15386,0,0,1,0,0
CALLE DE ALCALA - CALLE DE ALEGRIA DE ORIA,0,40.4399344,-3.6306455,2019/61,0,1,1,0,0
CALLE DE ALCALA - CALLE DE ALEJANDRO GONZALEZ,0,40.430291,-3.6642013,2018/3516,0,3,1,0,0
CALLE DE ALCALA - CALLE DE ALEJANDRO GONZALEZ,0,40.430291,-3.6642013,2018/6128,0,1,2,0,0
CALLE DE ALCALA - CALLE DE ALFONSO PASO,0,40.4374533,-3.6391184,2018/5523,2,0,2,0,0
CALLE DE ALCALA - CALLE DE ALFONSO XI,0,40.4196967,-3.690491,2018/2572,0,3,1,0,0
CALLE DE ALCALA - CALLE DE ALMERIA,0,40.4306936,-3.663265499999999,2018/12327,0,0,0,1,0
CALLE DE ALCALA - CALLE DE ALMERIA,0,40.4306936,-3.663265499999999,2018/9856,0,1,1,0,0
CALLE DE ALCALA - CALLE DE ANGEL GONZALEZ TEJEDOR,0,40.4319257,-3.6567536,2018/6551,0,2,1,0,0
CALLE DE ALCALA - CALLE DE ANGEL GONZALEZ TEJEDOR,0,40.4319257,-3.6567536,2018/9907,0,2,1,1,0
CALLE DE ALCALA - CALLE DE ARGENTINA,0,40.4330275,-3.6488106,2018/15611,0,1,0,1,0
CALLE DE ALCALA - CALLE DE ARTURO SORIA,0,40.4379218,-3.6379068,2018/13772,0,1,1,0,0
CALLE DE ALCALA - CALLE DE ARTURO SORIA,0,40.4379218,-3.6379068,2018/1811,0,1,1,0,0
CALLE DE ALCALA - CALLE DE AYALA,0,40.4272002,-3.6705928,2018/8993,0,5,2,0,0
CALLE DE ALCALA - CALLE DE AYALA,0,40.4272002,-3.6705928,2018/9955,0,2,1,0,0
CALLE DE ALCALA - CALLE DE BARQUILLO,0,40.4190331,-3.695574299999999,2018/1826,0,0,1,0,0
CALLE DE ALCALA - CALLE DE BOLTAÑA,0,40.4494111,-3.607298299999999,2018/13281,0,1,1,0,0
CALLE DE ALCALA - CALLE DE BOLTAÑA,0,40.4494111,-3.607298299999999,2018/3308,0,1,1,0,0
CALLE DE ALCALA - CALLE DE BORMONIA,0,40.4380901,-3.6372752,2018/9023,0,2,1,0,0
CALLE DE ALCALA - CALLE DE CAMPECHE,0,40.4400725,-3.6301347,2018/5873,0,0,1,0,0
CALLE DE ALCALA - CALLE DE CASPE,0,40.4494322,-3.6065084,2018/15175,0,2,1,0,0
CALLE DE ALCALA - CALLE DE CEDACEROS,0,40.4181808,-3.6986208,2018/4454,0,0,1,0,0
CALLE DE ALCALA - CALLE DE CEDACEROS,0,40.4181808,-3.6986208,2018/572,1,1,1,0,0
CALLE DE ALCALA - CALLE DE CIPRIANO SANCHO,0,40.4321679,-3.6550188,2018/5244,0,2,1,0,0
CALLE DE ALCALA - CALLE DE CIPRIANO SANCHO,0,40.4321679,-3.6550188,2018/6368,0,1,1,0,0
CALLE DE ALCALA - CALLE DE EDUARDO TERAN,0,40.4453227,-3.614303,2018/4737,1,0,1,0,0
CALLE DE ALCALA - CALLE DE EMILIO FERRARI,0,40.4350199,-3.644164599999999,2018/7101,0,1,1,0,0
CALLE DE ALCALA - CALLE DE EMILIO GASTESI FERNANDEZ,0,40.4344076,-3.6454295,2018/1353,0,1,1,0,0
CALLE DE ALCALA - CALLE DE FEDERICO GUTIERREZ,0,40.4346519,-3.6449207,2018/10635,0,1,1,0,0
CALLE DE ALCALA - CALLE DE FERNAN GONZALEZ,0,40.4255408,-3.674047599999999,2018/14529,1,2,1,0,0
CALLE DE ALCALA - CALLE DE GOYA,0,40.4247891,-3.6757322,2018/2817,1,1,1,0,0
CALLE DE ALCALA - CALLE DE GOYA,0,40.4247891,-3.6757322,2018/4808,0,4,1,0,0
CALLE DE ALCALA - CALLE DE GOYA,0,40.4247891,-3.6757322,2018/8103,0,0,2,0,0
CALLE DE ALCALA - CALLE DE GUTIERRE DE CETINA,0,40.4346519,-3.6449207,2018/10363,0,2,1,0,0
CALLE DE ALCALA - CALLE DE GUTIERRE DE CETINA,0,40.4346519,-3.6449207,2018/12359,0,3,2,0,0
CALLE DE ALCALA - CALLE DE GUTIERRE DE CETINA,0,40.4346519,-3.6449207,2018/4450,0,1,1,0,0
CALLE DE ALCALA - CALLE DE GUTIERRE DE CETINA,0,40.4346519,-3.6449207,2019/26,0,5,1,0,0
CALLE DE ALCALA - CALLE DE GUTIERREZ CANALES,0,40.44650619999999,-3.6124791,2018/1397,0,1,3,0,0
CALLE DE ALCALA - CALLE DE GUTIERREZ CANALES,0,40.44650619999999,-3.6124791,2018/2846,0,0,2,0,0
CALLE DE ALCALA - CALLE DE GUTIERREZ CANALES,0,40.44650619999999,-3.6124791,2018/8405,0,2,1,0,0
CALLE DE ALCALA - CALLE DE HERMOSILLA,0,40.4258634,-3.6733333,2018/6563,0,1,1,0,0
CALLE DE ALCALA - CALLE DE JORGE JUAN,0,40.4234524,-3.6787358,2018/11160,0,1,1,0,0
CALLE DE ALCALA - CALLE DE JORGE JUAN,0,40.4234524,-3.6787358,2018/2752,0,3,1,0,0
CALLE DE ALCALA - CALLE DE JORGE JUAN,0,40.4234524,-3.6787358,2018/7735,0,2,1,0,0
CALLE DE ALCALA - CALLE DE JOSE ARCONES GIL,0,40.4372896,-3.639453099999999,2018/5058,0,2,1,0,0
CALLE DE ALCALA - CALLE DE JOSE MARIA FERNANDEZ LANSEROS,0,40.4317901,-3.6576218,2018/13023,0,1,3,0,0
CALLE DE ALCALA - CALLE DE JOSE MARIA PEREDA,0,40.4330523,-3.6486528,2018/2153,0,1,1,0,0
CALLE DE ALCALA - CALLE DE JOSE MARIA PEREDA,0,40.4330523,-3.6486528,2018/4555,0,3,0,1,0
CALLE DE ALCALA - CALLE DE JOSEFA VALCARCEL,0,40.43335159999999,-3.6476588,2018/2652,0,2,3,0,0
CALLE DE ALCALA - CALLE DE LA FUENTE DEL BERRO,0,40.4271084,-3.6707767,2018/13830,0,2,1,0,0
CALLE DE ALCALA - CALLE DE LA VIRGEN DEL SAGRARIO,0,40.4335544,-3.6472077,2018/16398,0,2,5,2,0
CALLE DE ALCALA - CALLE DE LOS HERMANOS DE PABLO,0,40.4350199,-3.644164599999999,2018/10673,0,2,1,0,0
CALLE DE ALCALA - CALLE DE LOS HERMANOS DE PABLO,0,40.4350199,-3.644164599999999,2018/3121,0,2,1,0,0
CALLE DE ALCALA - CALLE DE LOS HERMANOS DE PABLO,0,40.4350199,-3.644164599999999,2018/3134,0,2,1,0,0
CALLE DE ALCALA - CALLE DE LOS HERMANOS DE PABLO,0,40.4350199,-3.644164599999999,2018/3184,1,4,1,0,0
CALLE DE ALCALA - CALLE DE LOS HERMANOS DE PABLO,0,40.4350199,-3.644164599999999,2018/3678,0,4,4,0,0
CALLE DE ALCALA - CALLE DE LOS HERMANOS DE PABLO,0,40.4350199,-3.644164599999999,2018/8344,0,1,1,0,0
CALLE DE ALCALA - CALLE DE LOS HERMANOS GARCIA NOBLEJAS,0,40.4379218,-3.6379068,2018/6782,0,3,1,0,0
CALLE DE ALCALA - CALLE DE LOS HERMANOS GOMEZ,0,40.4328217,-3.6503128,2018/13773,0,1,1,0,0
CALLE DE ALCALA - CALLE DE LOS HERMANOS GOMEZ,0,40.4328217,-3.6503128,2018/7184,0,2,1,0,0
CALLE DE ALCALA - CALLE DE MARCELINO ALVAREZ,0,40.4322942,-3.654134499999999,2018/2169,0,1,0,1,0
CALLE DE ALCALA - CALLE DE MEQUINENZA,0,40.4494362,-3.6057216,2018/15671,0,2,1,0,0
CALLE DE ALCALA - CALLE DE MIGUEL YUSTE,0,40.44125409999999,-3.6256319,2018/1057,0,1,1,0,0
CALLE DE ALCALA - CALLE DE MONTESA,0,40.4262951,-3.6724361,2018/10126,0,2,1,0,0
CALLE DE ALCALA - CALLE DE NARVAEZ,0,40.4247891,-3.6757322,2018/3328,0,1,1,0,0
CALLE DE ALCALA - CALLE DE NARVAEZ,0,40.4247891,-3.6757322,2018/4754,0,1,1,0,0
CALLE DE ALCALA - CALLE DE O'DONNELL,          ,40.4215143,-3.6830252,2018/4671,0,2,0,1,0
CALLE DE ALCALA - CALLE DE O'DONNELL,0,40.4215143,-3.6830252,2018/1460,0,2,1,0,0
CALLE DE ALCALA - CALLE DE PASTRANA,0,40.43877519999999,-3.634494699999999,2018/15153,0,2,1,0,0
CALLE DE ALCALA - CALLE DE ROBERTO DOMINGO,0,40.4310199,-3.6624411,2018/5071,0,1,1,0,0
CALLE DE ALCALA - CALLE DE ROBERTO DOMINGO,0,40.4310199,-3.6624411,2018/6027,0,2,1,0,0
CALLE DE ALCALA - CALLE DE ROBERTO DOMINGO,0,40.4310199,-3.6624411,2018/7164,1,0,1,0,0
CALLE DE ALCALA - CALLE DE RUFINO BLANCO,0,40.4288192,-3.6672334,2018/5744,0,1,1,0,0
CALLE DE ALCALA - CALLE DE RUFINO BLANCO,0,40.4288192,-3.6672334,2018/741,0,2,1,0,0
CALLE DE ALCALA - CALLE DE SAN GUMERSINDO,0,40.4325349,-3.6523793,2018/14174,0,2,1,0,0
CALLE DE ALCALA - CALLE DE SAN GUMERSINDO,0,40.4325349,-3.6523793,2018/5671,0,2,1,0,0
CALLE DE ALCALA - CALLE DE SAN GUMERSINDO,0,40.4325349,-3.6523793,2018/7862,0,2,1,0,0
CALLE DE ALCALA - CALLE DE SAN ROMUALDO,0,40.4417833,-3.6236886,2018/10942,0,1,1,0,0
CALLE DE ALCALA - CALLE DE SAN ROMUALDO,0,40.4417833,-3.6236886,2018/3249,0,2,1,0,0
CALLE DE ALCALA - CALLE DE SAN ROMUALDO,0,40.4417833,-3.6236886,2018/7133,0,3,1,0,0
CALLE DE ALCALA - CALLE DE SAN ROMUALDO,0,40.4417833,-3.6236886,2018/9503,0,2,1,0,0
CALLE DE ALCALA - CALLE DE SANTA LEONOR,0,40.4393317,-3.6328612,2018/6054,0,1,1,0,0
CALLE DE ALCALA - CALLE DE SEVILLA,0,40.4176226,-3.6996945,2018/15342,0,2,1,0,0
CALLE DE ALCALA - CALLE DE SEVILLA,0,40.4176226,-3.6996945,2018/4941,0,2,2,0,0
CALLE DE ALCALA - CALLE DE TIMOTEO DOMINGO,0,40.4343375,-3.6455773,2018/10853,0,3,1,0,0
CALLE DE ALCALA - CALLE DE TIMOTEO DOMINGO,0,40.4343375,-3.6455773,2018/15509,0,3,1,0,0
CALLE DE ALCALA - CALLE DE TORRE ARIAS,0,40.44650619999999,-3.6124791,2018/795,0,3,1,0,0
CALLE DE ALCALA - CALLE DE VAZQUEZ DE MELLA,0,40.4370564,-3.6399218,2018/256,0,0,1,0,0
CALLE DE ALCALA - CALLE DE VAZQUEZ DE MELLA,0,40.4370564,-3.6399218,2018/655,0,1,1,0,0
CALLE DE ALCALA - CALLE DE VELAZQUEZ,          ,40.420995,-3.6845087,2018/14975,0,1,1,0,0
CALLE DE ALCALA - CALLE DE VELAZQUEZ,0,40.420995,-3.6845087,2018/2313,0,2,1,0,0
CALLE DE ALCALA - CALLE DE VELAZQUEZ,0,40.420995,-3.6845087,2018/418,0,1,0,1,0
CALLE DE ALCALA - CALLE DE VICENTE ESPINEL,0,40.4364235,-3.6412557,2018/8754,0,4,1,0,0
CALLE DE ALCALA - CALLE DEL ALCALDE LOPEZ CASERO,0,40.4321182,-3.655379,2018/10591,0,1,2,0,0
CALLE DE ALCALA - CALLE DEL ALCALDE LOPEZ CASERO,0,40.4321182,-3.655379,2018/1264,0,2,2,0,0
CALLE DE ALCALA - CALLE DEL ALCALDE LOPEZ CASERO,0,40.4321182,-3.655379,2018/12971,0,3,1,0,0
CALLE DE ALCALA - CALLE DEL ALCALDE LOPEZ CASERO,0,40.4321182,-3.655379,2018/8326,0,1,1,0,0
CALLE DE ALCALA - CALLE DEL BUEN GOBERNADOR,          ,40.4322763,-3.6542414,2018/12571,0,1,1,0,0
CALLE DE ALCALA - CALLE DEL BUEN GOBERNADOR,0,40.4322763,-3.6542414,2018/1818,0,2,0,1,0
CALLE DE ALCALA - CALLE DEL CARDENAL BELLUGA,0,40.429904,-3.6650017,2018/3821,0,2,1,0,0
CALLE DE ALCALA - CALLE DEL CONDE DE PEÑALVER,0,40.4247891,-3.6757322,2018/13463,0,1,1,0,0
CALLE DE ALCALA - CALLE DEL CONDE DE PEÑALVER,0,40.4247891,-3.6757322,2018/1767,0,1,2,0,0
CALLE DE ALCALA - CALLE DEL CONDE DE PEÑALVER,0,40.4247891,-3.6757322,2018/7339,0,2,1,0,0
CALLE DE ALCALA - CALLE DEL DOCTOR VALLEJO,0,40.43569069999999,-3.6427568,2018/6312,0,1,1,0,0
CALLE DE ALCALA - CALLE DEL GENERAL ARANAZ,          ,40.4386334,-3.6354858,2018/1640,0,0,1,0,0
CALLE DE ALCALA - CALLE DEL GENERAL ARANAZ,0,40.4386334,-3.6354858,2018/11864,0,1,1,0,0
CALLE DE ALCALA - CALLE DEL JASPE,0,40.43335159999999,-3.6476588,2018/11670,0,1,1,0,0
CALLE DE ALCALA - CALLE DEL MAESTRO ALONSO,0,40.4298387,-3.6651347,2018/10882,0,5,0,1,0
CALLE DE ALCALA - CALLE DEL MARQUES DE CASA RIERA,0,40.4186962,-3.696432799999999,2018/16467,0,1,1,0,0
CALLE DE ALCALA - CALLE DEL MARQUES DE CASA RIERA,0,40.4186962,-3.696432799999999,2018/5605,1,2,1,0,0
CALLE DE ALCALA - CALLE DEL PRINCIPE DE VERGARA,          ,40.42270610000001,-3.6803934,2018/8852,0,1,1,0,0
CALLE DE ALCALA - CALLE DEL PRINCIPE DE VERGARA,0,40.42270610000001,-3.6803934,2018/5717,0,3,1,0,0
CALLE DE ALCALA - CALLE DEL PRINCIPE DE VERGARA,0,40.42270610000001,-3.6803934,2018/6957,0,1,1,0,0
CALLE DE ALCALA - CALLE DEL RIO ULLA,0,40.435404,-3.6433524,2018/10601,0,3,1,0,0
CALLE DE ALCALA - CARRETERA DE ACCESO A LA ESTACION DE O'DONNELL,          ,40.4394233,-3.6262921,2018/3559,0,1,1,0,0
CALLE DE ALCALA - PARQUE DEL RETIRO,          ,40.420231,-3.6877547,2018/1471,0,1,1,0,0
CALLE DE ALCALA - PASEO DE RECOLETOS,0,40.4193112,-3.6925771,2018/4050,0,2,2,0,0
CALLE DE ALCALA - PASEO DEL PRADO,0,40.4193112,-3.6925771,2018/7160,0,2,1,0,0
CALLE DE ALCALA - PASEO DEL PRADO,0,40.4193112,-3.6925771,2018/7234,0,1,2,0,0
CALLE DE ALCALA - PLAZA DE CIBELES,0,40.41951,-3.6932818,2018/10425,0,2,1,0,0
CALLE DE ALCALA - PLAZA DE CIBELES,0,40.41951,-3.6932818,2018/1150,0,2,0,1,0
CALLE DE ALCALA - PLAZA DE CIBELES,0,40.41951,-3.6932818,2018/11979,0,2,1,1,0
